,Unnamed: 0.1,Unnamed: 0,rate,attraction,reviews,details,attraction_url,reviews_url,languages,location_img,ratings_list,path
3184,3184,3184,3.5,3185. Hammam - Lalla Mira Essaouira,52,Spas,/Attraction_Review-g298349-d1566730-Reviews-Hammam_Lalla_Mira_Essaouira-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d1566730-Reviews-Hammam_Lalla_Mira_Essaouira-Essaouira_Marrakech_Safi.html,"[{'language': 'German', 'count': 7}, {'language': 'English', 'count': 25}, {'language': 'Italian', 'count': 5}, {'language': 'French', 'count': 14}, {'language': 'Dutch', 'count': 1}, {'language': 'All languages', 'count': 52}]",Not Detected,"[{'rating': 'Excellent', 'count': 17}, {'rating': 'Very good', 'count': 11}, {'rating': 'Average', 'count': 7}, {'rating': 'Poor', 'count': 4}, {'rating': 'Terrible', 'count': 13}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3185,3185,3185,4.0,3186. Foundouk el Amri el al Mizane,3,Historic Sites • Points of Interest & Landmarks,/Attraction_Review-g293734-d21109983-Reviews-Foundouk_el_Amri_el_al_Mizane-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d21109983-Reviews-Foundouk_el_Amri_el_al_Mizane-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'Italian', 'count': 1}, {'language': 'Spanish (Spain)', 'count': 1}, {'language': 'All languages', 'count': 3}]",blob:https://www.tripadvisor.com/b7476aa5-074a-4ef8-99be-14c6f6c5f68b,"[{'rating': 'Excellent', 'count': 0}, {'rating': 'Very good', 'count': 3}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3186,3186,3186,4.0,3187. Le Labo by Cosmetiklab,4,Speciality & Gift Shops • Department Stores,/Attraction_Review-g293734-d25379171-Reviews-Le_Labo_by_Cosmetiklab-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d25379171-Reviews-Le_Labo_by_Cosmetiklab-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 2}, {'language': 'All languages', 'count': 3}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3187,3187,3187,5.0,3188. Agafay marrakech,2,Taxis & Shuttles • Hiking & Camping Tours,/Attraction_Review-g293734-d19896525-Reviews-Agafay_marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d19896525-Reviews-Agafay_marrakech-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 2}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3188,3188,3188,5.0,3189. Canyon Maroc,2,Canyoning & Rappelling Tours • Adrenaline & Extreme Tours,/Attraction_Review-g293734-d17519922-Reviews-Canyon_Maroc-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d17519922-Reviews-Canyon_Maroc-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 2}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3189,3189,3189,5.0,3190. Borj El Arab Marrakech,2,Bars & Clubs • Cabarets,/Attraction_Review-g293734-d12222343-Reviews-Borj_El_Arab_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d12222343-Reviews-Borj_El_Arab_Marrakech-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 2}]",blob:https://www.tripadvisor.com/3d0a8ee5-63cc-4076-a809-4277870eacaa,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3190,3190,3190,4.5,3191. Onamaste,4,Hammams & Turkish Baths • Spas,/Attraction_Review-g293734-d15280234-Reviews-Onamaste-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d15280234-Reviews-Onamaste-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'French', 'count': 2}, {'language': 'All languages', 'count': 4}]",blob:https://www.tripadvisor.com/74f0b766-77e2-4011-84ee-28fe54b32589,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 1}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3191,3191,3191,4.0,3192. S.s.adventure,4,"Multi-day Tours • 4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d27960537-Reviews-S_s_adventure-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27960537-Reviews-S_s_adventure-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 3}, {'language': 'All languages', 'count': 4}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3192,3192,3192,4.5,3193. Souk Zrabia,2,Speciality & Gift Shops • Flea & Street Markets,/Attraction_Review-g293734-d21035324-Reviews-Souk_Zrabia-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d21035324-Reviews-Souk_Zrabia-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'Italian', 'count': 1}, {'language': 'All languages', 'count': 2}]",blob:https://www.tripadvisor.com/eda7b4e3-c104-41b5-a173-9b6e230554c6,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3193,3193,3193,5.0,3194. Mount toubkal,2,Adrenaline & Extreme Tours • Hiking & Camping Tours,/Attraction_Review-g488109-d25075273-Reviews-Mount_toubkal-Imlil_Marrakech_Safi.html,/Attraction_Review-g488109-d25075273-Reviews-Mount_toubkal-Imlil_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Imlil > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3194,3194,3194,4.5,3195. Sahara Luxury Tours,4,City Tours • Multi-day Tours,/Attraction_Review-g293734-d15229699-Reviews-Sahara_Luxury_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d15229699-Reviews-Sahara_Luxury_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'Chinese (Simplified)', 'count': 1}, {'language': 'English', 'count': 3}, {'language': 'All languages', 'count': 4}]",Not Detected,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 1}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3195,3195,3195,5.0,3196. Esprit Vertical,3,Canyoning & Rappelling Tours • Climbing Tours,/Attraction_Review-g1847424-d12218754-Reviews-Esprit_Vertical-Ourika_Marrakech_Safi.html,/Attraction_Review-g1847424-d12218754-Reviews-Esprit_Vertical-Ourika_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 3}]",Not Detected,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Ourika > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3196,3196,3196,4.5,3197. Trips with Locals,2,"Cultural Tours • 4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d20683984-Reviews-Trips_with_Locals-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d20683984-Reviews-Trips_with_Locals-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 2}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3197,3197,3197,5.0,3198. Marrakech Taxis,2,Taxis & Shuttles,/Attraction_Review-g9786820-d12191899-Reviews-Marrakech_Taxis-Ait_Azzi_Marrakech_Safi.html,/Attraction_Review-g9786820-d12191899-Reviews-Marrakech_Taxis-Ait_Azzi_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Ait Azzi > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3198,3198,3198,4.5,3199. Rak excursion,2,"4WD, ATV & Off-Road Tours • Balloon Rides",/Attraction_Review-g293734-d17558033-Reviews-Rak_excursion-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d17558033-Reviews-Rak_excursion-Marrakech_Marrakech_Safi.html,"[{'language': 'Japanese', 'count': 1}, {'language': 'Italian', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3199,3199,3199,4.0,3200. The Ministry of Enjoyment,4,Multi-day Tours • Cultural Tours,/Attraction_Review-g293734-d25178486-Reviews-The_Ministry_of_Enjoyment-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d25178486-Reviews-The_Ministry_of_Enjoyment-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 3}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 4}]",Not Detected,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3200,3200,3200,5.0,3201. M.A LUXURY TRAVEL,2,"Bar, Club & Pub Tours • Multi-day Tours",/Attraction_Review-g293734-d20031163-Reviews-M_A_LUXURY_TRAVEL-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d20031163-Reviews-M_A_LUXURY_TRAVEL-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 2}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3201,3201,3201,4.0,3202. Oumamass Said,6,Speciality & Gift Shops,/Attraction_Review-g293734-d7675324-Reviews-Oumamass_Said-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d7675324-Reviews-Oumamass_Said-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 6}, {'language': 'All languages', 'count': 6}]",Not Detected,"[{'rating': 'Excellent', 'count': 4}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3202,3202,3202,4.0,3203. Cosmetif Spa Marrakech,4,Arab Baths • Hammams & Turkish Baths,/Attraction_Review-g293734-d27675215-Reviews-Cosmetif_Spa_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27675215-Reviews-Cosmetif_Spa_Marrakech-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 3}, {'language': 'French', 'count': 2}, {'language': 'All languages', 'count': 5}]",blob:https://www.tripadvisor.com/eeab4c08-e225-4516-9689-d42f23f5ad8b,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 2}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3203,3203,3203,5.0,3204. Travel Curious,1,City Tours • Cultural Tours,/Attraction_Review-g293734-d21192885-Reviews-Travel_Curious-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d21192885-Reviews-Travel_Curious-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3204,3204,3204,Rate not found,3205. Morocco Vip Transport,Reviews not found,Taxis & Shuttles,/Attraction_Review-g293734-d27980229-Reviews-Morocco_Vip_Transport-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27980229-Reviews-Morocco_Vip_Transport-Marrakech_Marrakech_Safi.html,,,,
3205,3205,3205,Rate not found,3206. Morocco Best Sahara,Reviews not found,Sightseeing Tours,/Attraction_Review-g293734-d25318729-Reviews-Morocco_Best_Sahara-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d25318729-Reviews-Morocco_Best_Sahara-Marrakech_Marrakech_Safi.html,,,,
3206,3206,3206,5.0,3207. Tasting Morocco,2,Food Tours,/Attraction_Review-g293734-d16827516-Reviews-Tasting_Morocco-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d16827516-Reviews-Tasting_Morocco-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3207,3207,3207,Rate not found,3208. Quad Marrakech,Reviews not found,"4WD, ATV & Off-Road Tours • Bike Tours",/Attraction_Review-g293734-d26589965-Reviews-Quad_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d26589965-Reviews-Quad_Marrakech-Marrakech_Marrakech_Safi.html,,,,
3208,3208,3208,Rate not found,3209. Najib Tours,Reviews not found,City Tours • Sightseeing Tours,/Attraction_Review-g293734-d28673552-Reviews-Najib_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28673552-Reviews-Najib_Tours-Marrakech_Marrakech_Safi.html,,,,
3209,3209,3209,5.0,3210. Africa Tours Marrakech LLC,1,Multi-day Tours • Private Tours,/Attraction_Review-g293734-d32894421-Reviews-Africa_Tours_Marrakech_LLC-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d32894421-Reviews-Africa_Tours_Marrakech_LLC-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3210,3210,3210,5.0,3211. Africa Tours Marrakech LLC,1,Multi-day Tours • Private Tours,/Attraction_Review-g293734-d32894421-Reviews-Africa_Tours_Marrakech_LLC-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d32894421-Reviews-Africa_Tours_Marrakech_LLC-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3211,3211,3211,Rate not found,3212. Najib Tours,Reviews not found,City Tours • Sightseeing Tours,/Attraction_Review-g293734-d28673552-Reviews-Najib_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28673552-Reviews-Najib_Tours-Marrakech_Marrakech_Safi.html,,,,
3212,3212,3212,Rate not found,3213. Explore Atlas Morocco,Reviews not found,Adrenaline & Extreme Tours • Hiking & Camping Tours,/Attraction_Review-g293734-d28016727-Reviews-Explore_Atlas_Morocco-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28016727-Reviews-Explore_Atlas_Morocco-Marrakech_Marrakech_Safi.html,,,,
3213,3213,3213,5.0,3214. Morocco Local Inspiration.,1,City Tours • Day Trips,/Attraction_Review-g293734-d32899909-Reviews-Morocco_Local_Inspiration-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d32899909-Reviews-Morocco_Local_Inspiration-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3214,3214,3214,Rate not found,3215. Azizi local guide,Reviews not found,"Multi-day Tours • 4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d28030774-Reviews-Azizi_local_guide-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28030774-Reviews-Azizi_local_guide-Marrakech_Marrakech_Safi.html,,,,
